# SeismoWeb example 2 - uncorrected accelerogram with a linear instrument baseline drift
# station SYN-02, component NS,  raw (as recorded)
# time step: 0.01 s   units: g
time_s,acc_g
28.8400,2.63430992e-02
28.8500,1.61799188e-02
28.8600,6.49550954e-03
28.8700,1.00032814e-03
28.8800,-2.58455457e-03
28.8900,-8.21959918e-03
28.9000,-1.62553370e-02
28.9100,-2.28449357e-02
28.9200,-2.44081713e-02
28.9300,-2.09885780e-02
28.9400,-1.56249088e-02
28.9500,-1.14258657e-02
28.9600,-8.54081316e-03
28.9700,-5.75974239e-03
28.9800,-5.15424452e-03
28.9900,-1.00175784e-02
29.0000,-1.87169252e-02
29.0100,-2.51399186e-02
29.0200,-2.38912799e-02
29.0300,-1.52813217e-02
29.0400,-6.42063046e-03
29.0500,-3.19255132e-03
29.0600,-2.65596270e-03
29.0700,1.91035003e-03
29.0800,1.16271681e-02
29.0900,2.07958646e-02
29.1000,2.46226929e-02
29.1100,2.53938009e-02
29.1200,2.88776055e-02
29.1300,3.85249512e-02
29.1400,5.31678979e-02
29.1500,6.74406628e-02
29.1600,7.69184677e-02
29.1700,8.13282030e-02
29.1800,8.13671410e-02
29.1900,7.86933733e-02
29.2000,7.76146886e-02
29.2100,7.90031221e-02
29.2200,7.77456833e-02
29.2300,7.26023239e-02
29.2400,6.90125188e-02
29.2500,6.81382960e-02
29.2600,6.43355542e-02
29.2700,5.42059703e-02
29.2800,3.98152245e-02
29.2900,2.60918223e-02
29.3000,1.89915719e-02
29.3100,2.01985298e-02
29.3200,2.33177543e-02
29.3300,2.18422335e-02
29.3400,1.72526342e-02
29.3500,1.27448478e-02
29.3600,5.57304664e-03
29.3700,-6.38489914e-03
29.3800,-1.71294567e-02
29.3900,-2.01579597e-02
29.4000,-1.77827167e-02
29.4100,-1.63256978e-02
29.4200,-1.79076337e-02
29.4300,-2.09164329e-02
29.4400,-2.34947889e-02
29.4500,-2.47411217e-02
29.4600,-2.47106625e-02
29.4700,-2.39390823e-02
29.4800,-2.31055823e-02
29.4900,-2.14200869e-02
29.5000,-1.55169982e-02
29.5100,-4.20477647e-03
29.5200,7.04082876e-03
29.5300,1.14206159e-02
29.5400,8.45270177e-03
29.5500,2.37067777e-03
29.5600,-3.14520431e-03
29.5700,-5.61863624e-03
29.5800,-4.53889157e-03
29.5900,-3.62813012e-03
29.6000,-7.27973744e-03
29.6100,-1.40008508e-02
29.6200,-1.79338272e-02
29.6300,-1.51734020e-02
29.6400,-6.00990554e-03
29.6500,3.85310674e-03
29.6600,6.30385003e-03
29.6700,8.58781661e-04
29.6800,-3.24953258e-03
29.6900,1.91481724e-03
29.7000,1.32495263e-02
29.7100,1.94299431e-02
29.7200,1.34901284e-02
29.7300,2.88580415e-04
29.7400,-1.05040676e-02
29.7500,-1.53347279e-02
29.7600,-1.69955337e-02
29.7700,-1.72401157e-02
29.7800,-1.62522665e-02
29.7900,-1.65079917e-02
29.8000,-1.87435235e-02
29.8100,-1.87369661e-02
29.8200,-1.40966852e-02
29.8300,-8.84719473e-03
29.8400,-7.09948237e-03
29.8500,-6.95912983e-03
29.8600,-5.80332697e-03
29.8700,-5.01473277e-03
29.8800,-4.74448884e-03
29.8900,-2.17063344e-03
29.9000,3.62134717e-03
29.9100,9.66701796e-03
29.9200,1.17924537e-02
29.9300,1.04765627e-02
29.9400,1.19308032e-02
29.9500,1.95754978e-02
29.9600,2.94605735e-02
29.9700,3.64720730e-02
29.9800,3.97520995e-02
29.9900,4.13098709e-02
30.0000,4.22996759e-02
30.0100,4.20165377e-02
30.0200,4.02733097e-02
30.0300,3.81029900e-02
30.0400,3.51295030e-02
30.0500,2.95660448e-02
30.0600,2.24535432e-02
30.0700,1.80137384e-02
30.0800,1.81860265e-02
30.0900,2.09573443e-02
30.1000,2.35826502e-02
30.1100,2.38771720e-02
30.1200,1.98128607e-02
30.1300,1.02834327e-02
30.1400,-2.05295506e-03
30.1500,-1.08946520e-02
30.1600,-1.28450509e-02
30.1700,-9.76272309e-03
30.1800,-4.90823145e-03
30.1900,-2.09554008e-03
30.2000,-3.71722741e-03
30.2100,-6.95383988e-03
30.2200,-7.13703751e-03
30.2300,-3.99241606e-03
30.2400,-1.13570274e-03
30.2500,-1.61407218e-03
30.2600,-5.67391620e-03
30.2700,-9.95614120e-03
30.2800,-1.04792425e-02
30.2900,-8.69922093e-03
30.3000,-8.90408820e-03
30.3100,-9.98137787e-03
30.3200,-7.11365056e-03
30.3300,-3.86638952e-05
30.3400,6.17262638e-03
30.3500,7.59376610e-03
30.3600,5.25490689e-03
30.3700,3.05489200e-03
30.3800,3.86987973e-03
30.3900,7.10242903e-03
30.4000,9.34885324e-03
30.4100,8.50159272e-03
30.4200,6.19378069e-03
30.4300,4.52385233e-03
30.4400,3.76370324e-03
30.4500,4.58090131e-03
30.4600,6.48254798e-03
30.4700,6.26904405e-03
30.4800,4.12079827e-03
30.4900,4.30872364e-03
30.5000,7.61552064e-03
30.5100,1.12834783e-02
30.5200,1.46352585e-02
30.5300,1.82384675e-02
30.5400,2.02852567e-02
30.5500,1.89681350e-02
30.5600,1.70361556e-02
30.5700,1.84387652e-02
30.5800,2.10731313e-02
30.5900,1.92374158e-02
30.6000,1.21032531e-02
30.6100,3.93715656e-03
30.6200,-3.72561750e-03
30.6300,-1.42108261e-02
30.6400,-2.74065111e-02
30.6500,-3.69103732e-02
30.6600,-3.86412315e-02
30.6700,-3.47134111e-02
30.6800,-2.89670113e-02
30.6900,-2.48128023e-02
30.7000,-2.49803265e-02
30.7100,-2.90125645e-02
30.7200,-3.32487104e-02
30.7300,-3.37334044e-02
30.7400,-2.66438292e-02
30.7500,-1.08242275e-02
30.7600,7.30276803e-03
30.7700,1.87192763e-02
30.7800,2.14132293e-02
30.7900,1.90294854e-02
30.8000,1.38635700e-02
30.8100,6.89353966e-03
30.8200,1.85624538e-03
30.8300,2.60454958e-03
30.8400,6.87063196e-03
30.8500,8.21490710e-03
30.8600,3.64135102e-03
30.8700,-3.86903106e-03
30.8800,-9.17991363e-03
30.8900,-9.93736516e-03
30.9000,-8.50697336e-03
30.9100,-9.38181013e-03
30.9200,-1.43895537e-02
30.9300,-2.05471209e-02
30.9400,-2.26631751e-02
30.9500,-1.87527864e-02
30.9600,-1.30266393e-02
30.9700,-1.10554061e-02
30.9800,-1.27516251e-02
30.9900,-1.34416024e-02
31.0000,-1.07905888e-02
31.0100,-7.80509844e-03
31.0200,-7.80198364e-03
31.0300,-8.88204652e-03
31.0400,-6.80642752e-03
31.0500,-1.32401514e-03
31.0600,4.24277562e-03
31.0700,8.19451107e-03
31.0800,1.08395957e-02
31.0900,1.13290562e-02
31.1000,9.11225571e-03
31.1100,6.26855742e-03
31.1200,4.69234819e-03
31.1300,3.79592301e-03
31.1400,1.82071621e-03
31.1500,-2.44272708e-03
31.1600,-7.65991040e-03
31.1700,-9.79451387e-03
31.1800,-6.68309331e-03
31.1900,-2.17043902e-03
31.2000,-1.78657257e-03
31.2100,-4.80331542e-03
31.2200,-5.96490329e-03
31.2300,-3.56474520e-03
31.2400,-7.43740214e-04
31.2500,-6.60114601e-04
31.2600,-2.83517511e-03
31.2700,-3.98013517e-03
31.2800,-2.78492754e-03
31.2900,-2.29821018e-03
31.3000,-5.18841130e-03
31.3100,-9.03811301e-03
31.3200,-9.91047362e-03
31.3300,-7.71707258e-03
31.3400,-4.06085604e-03
31.3500,1.25467505e-03
31.3600,6.76837712e-03
31.3700,7.20909641e-03
31.3800,7.17222086e-04
31.3900,-6.08789253e-03
31.4000,-5.88356339e-03
31.4100,-1.33674617e-04
31.4200,3.92966512e-03
31.4300,3.76620111e-03
31.4400,3.22869762e-03
31.4500,4.11441139e-03
31.4600,3.39506435e-03
31.4700,-8.33997598e-04
31.4800,-5.80956242e-03
31.4900,-5.66840534e-03
31.5000,3.10603572e-03
31.5100,1.53722708e-02
31.5200,2.03652786e-02
31.5300,1.41029875e-02
31.5400,4.20178173e-03
31.5500,2.78155214e-04
31.5600,3.78383847e-03
31.5700,8.74776982e-03
31.5800,9.75766431e-03
31.5900,7.22933899e-03
31.6000,5.17441423e-03
31.6100,5.36720952e-03
31.6200,5.49185503e-03
31.6300,3.20052621e-03
31.6400,-4.21586246e-05
31.6500,-1.08226670e-03
31.6600,-1.09154485e-04
31.6700,-7.07977594e-04
31.6800,-4.97404185e-03
31.6900,-1.06119594e-02
31.7000,-1.34951280e-02
31.7100,-1.24915907e-02
31.7200,-1.03790306e-02
31.7300,-1.01706975e-02
31.7400,-1.21854181e-02
31.7500,-1.46534897e-02
31.7600,-1.61099654e-02
31.7700,-1.73779998e-02
31.7800,-2.08522214e-02
31.7900,-2.60144238e-02
31.8000,-2.69781194e-02
31.8100,-1.89253571e-02
31.8200,-6.05517190e-03
31.8300,2.36097029e-03
31.8400,3.15078849e-03
31.8500,6.93122387e-04
31.8600,-1.64556066e-03
31.8700,-4.00972688e-03
31.8800,-5.43215290e-03
31.8900,-4.17223465e-03
31.9000,-1.32254759e-03
31.9100,-4.27129874e-04
31.9200,-3.83442113e-03
31.9300,-9.12717689e-03
31.9400,-1.04497709e-02
31.9500,-5.50811320e-03
31.9600,3.99093777e-04
31.9700,3.37009442e-04
31.9800,-5.15326865e-03
31.9900,-9.57768906e-03
32.0000,-1.07047717e-02
32.0100,-1.24926127e-02
32.0200,-1.65802832e-02
32.0300,-1.92867678e-02
32.0400,-1.85519250e-02
32.0500,-1.73440924e-02
32.0600,-1.84026914e-02
32.0700,-2.00719247e-02
32.0800,-1.82860172e-02
32.0900,-1.17819907e-02
32.1000,-5.22950728e-03
32.1100,-4.60153961e-03
32.1200,-9.51216835e-03
32.1300,-1.39976003e-02
32.1400,-1.47194207e-02
32.1500,-1.44640601e-02
32.1600,-1.61849486e-02
32.1700,-1.81319408e-02
32.1800,-1.80386837e-02
32.1900,-1.66846703e-02
32.2000,-1.46129260e-02
32.2100,-1.11453865e-02
32.2200,-7.65473380e-03
32.2300,-6.24943235e-03
32.2400,-5.41206504e-03
32.2500,-2.44097262e-03
32.2600,7.05281897e-04
32.2700,1.24680994e-04
32.2800,-3.13652445e-03
32.2900,-5.04345512e-03
32.3000,-4.60453771e-03
32.3100,-2.74961715e-03
32.3200,1.27381991e-03
32.3300,8.00362720e-03
32.3400,1.48028355e-02
32.3500,1.82594672e-02
32.3600,1.87555761e-02
32.3700,1.99408431e-02
32.3800,2.37095394e-02
32.3900,2.80183878e-02
32.4000,2.95407516e-02
32.4100,2.72425329e-02
32.4200,2.34358439e-02
32.4300,2.08999245e-02
32.4400,1.94534015e-02
32.4500,1.76925853e-02
32.4600,1.68795831e-02
32.4700,1.94168665e-02
32.4800,2.44769301e-02
32.4900,2.80601289e-02
32.5000,2.77059818e-02
32.5100,2.57541728e-02
32.5200,2.60872375e-02
32.5300,2.88489505e-02
32.5400,3.07832626e-02
32.5500,2.98818431e-02
32.5600,2.81818010e-02
32.5700,2.87652692e-02
32.5800,3.12803609e-02
32.5900,3.29162248e-02
32.6000,3.13355264e-02
32.6100,2.60528740e-02
32.6200,1.90039439e-02
32.6300,1.22291082e-02
32.6400,5.73992983e-03
32.6500,-3.01057851e-04
32.6600,-4.07617069e-03
32.6700,-5.00638528e-03
32.6800,-5.35165782e-03
32.6900,-7.14255273e-03
32.7000,-1.02909676e-02
32.7100,-1.42321134e-02
32.7200,-1.80964623e-02
32.7300,-1.98644127e-02
32.7400,-1.88804048e-02
32.7500,-1.77577012e-02
32.7600,-1.86641311e-02
32.7700,-1.93597743e-02
32.7800,-1.57759046e-02
32.7900,-7.93753266e-03
32.8000,-5.14953576e-04
32.8100,2.77398389e-03
32.8200,2.78523841e-03
32.8300,2.85267975e-03
32.8400,4.78664862e-03
32.8500,7.33748878e-03
32.8600,8.30594807e-03
32.8700,7.51223363e-03
32.8800,7.07957847e-03
32.8900,8.41338189e-03
32.9000,9.44973356e-03
32.9100,7.39824712e-03
32.9200,4.34389026e-03
32.9300,5.47505889e-03
32.9400,1.07806188e-02
32.9500,1.43211341e-02
32.9600,1.29317472e-02
32.9700,9.43082436e-03
32.9800,6.09142239e-03
32.9900,1.37251295e-03
33.0000,-5.81693573e-03
33.0100,-1.35137233e-02
33.0200,-1.83896577e-02
33.0300,-1.82325174e-02
33.0400,-1.36964321e-02
33.0500,-7.83248279e-03
33.0600,-3.88612931e-03
33.0700,-3.44201842e-03
33.0800,-5.49217404e-03
33.0900,-7.52121503e-03
33.1000,-8.18904606e-03
33.1100,-8.26480286e-03
33.1200,-9.07909140e-03
33.1300,-1.03548969e-02
33.1400,-9.71543980e-03
33.1500,-5.81721698e-03
33.1600,-1.43989100e-03
33.1700,-5.25737988e-04
33.1800,-3.12824648e-03
33.1900,-6.26569670e-03
33.2000,-7.86186703e-03
33.2100,-7.61000429e-03
33.2200,-5.66701761e-03
33.2300,-2.32877324e-03
33.2400,1.09748001e-03
33.2500,2.29481283e-03
33.2600,-1.05078405e-04
33.2700,-4.41274928e-03
33.2800,-7.13351316e-03
33.2900,-6.65685140e-03
33.3000,-3.72903077e-03
33.3100,7.90604086e-04
33.3200,5.88398909e-03
33.3300,9.50389065e-03
33.3400,9.85261575e-03
33.3500,7.23761932e-03
33.3600,4.13377320e-03
33.3700,2.09486636e-03
33.3800,-2.73277094e-04
33.3900,-3.91166238e-03
33.4000,-6.93872437e-03
33.4100,-7.97793491e-03
33.4200,-7.99204375e-03
33.4300,-7.66178894e-03
33.4400,-7.23556522e-03
33.4500,-8.32024844e-03
33.4600,-1.14211146e-02
33.4700,-1.37952556e-02
33.4800,-1.29897228e-02
33.4900,-9.82142586e-03
33.5000,-6.43288599e-03
33.5100,-4.31653951e-03
33.5200,-5.00343968e-03
33.5300,-9.64612777e-03
33.5400,-1.57129835e-02
33.5500,-1.74785390e-02
33.5600,-1.32564898e-02
33.5700,-7.95462612e-03
33.5800,-6.09936251e-03
33.5900,-7.60151374e-03
33.6000,-1.11674958e-02
33.6100,-1.58053080e-02
33.6200,-1.84425348e-02
33.6300,-1.56738193e-02
33.6400,-8.34036196e-03
33.6500,-1.65252901e-05
33.6600,7.75635975e-03
33.6700,1.44823009e-02
33.6800,1.85461515e-02
33.6900,1.91029572e-02
33.7000,1.65704431e-02
33.7100,1.22746630e-02
33.7200,9.06830478e-03
33.7300,8.26169041e-03
33.7400,7.37279917e-03
33.7500,4.92266495e-03
33.7600,3.12888527e-03
33.7700,3.21341298e-03
33.7800,3.44158562e-03
33.7900,2.57818447e-03
33.8000,8.51367962e-04
33.8100,-1.90694335e-03
33.8200,-5.63576326e-03
33.8300,-8.25380044e-03
33.8400,-7.55397714e-03
33.8500,-4.90888272e-03
33.8600,-4.05641421e-03
33.8700,-5.82898615e-03
33.8800,-7.57830380e-03
33.8900,-7.53266750e-03
33.9000,-6.23962148e-03
33.9100,-4.54579340e-03
33.9200,-2.56801189e-03
33.9300,-7.68571237e-04
33.9400,-6.96419595e-04
33.9500,-2.86155303e-03
33.9600,-4.74791023e-03
33.9700,-3.24822445e-03
33.9800,1.89734319e-03
33.9900,8.54070782e-03
34.0000,1.42154348e-02
34.0100,1.71266322e-02
34.0200,1.72734412e-02
34.0300,1.66888683e-02
34.0400,1.67256568e-02
34.0500,1.57760789e-02
34.0600,1.20162403e-02
34.0700,7.50003907e-03
34.0800,5.93347279e-03
34.0900,7.44133751e-03
34.1000,9.95458872e-03
34.1100,1.33516342e-02
34.1200,1.71966518e-02
34.1300,1.83350132e-02
34.1400,1.53500366e-02
34.1500,1.15654075e-02
34.1600,1.06171483e-02
34.1700,1.17569411e-02
34.1800,1.19630254e-02
34.1900,1.03725164e-02
34.2000,8.25712731e-03
34.2100,7.37687335e-03
34.2200,8.96026487e-03
34.2300,1.18987186e-02
34.2400,1.35365949e-02
34.2500,1.30836994e-02
34.2600,1.17779788e-02
34.2700,1.03781762e-02
34.2800,9.01753095e-03
34.2900,7.87133522e-03
34.3000,6.10751736e-03
34.3100,2.42121630e-03
34.3200,-2.30493618e-03
34.3300,-5.37070289e-03
34.3400,-5.74704897e-03
34.3500,-4.91945261e-03
34.3600,-5.34666334e-03
34.3700,-8.37298349e-03
34.3800,-1.20628295e-02
34.3900,-1.38619535e-02
34.4000,-1.36708563e-02
34.4100,-1.10512360e-02
34.4200,-5.54829156e-03
34.4300,-4.32970187e-04
34.4400,6.23914654e-04
34.4500,-1.28332766e-03
34.4600,-1.77215976e-03
34.4700,1.96498450e-03
34.4800,7.44867848e-03
34.4900,9.07456252e-03
34.5000,5.53572426e-03
34.5100,1.10694354e-03
34.5200,-9.96590570e-04
34.5300,-1.83013689e-03
34.5400,-3.96283440e-03
34.5500,-8.18736522e-03
34.5600,-1.26060249e-02
34.5700,-1.47660015e-02
34.5800,-1.36769253e-02
34.5900,-9.62699707e-03
34.6000,-4.47080712e-03
34.6100,-1.32608078e-03
34.6200,-1.31064188e-03
34.6300,-2.05628503e-03
34.6400,-1.15506787e-03
34.6500,9.00922331e-04
34.6600,1.92529698e-03
34.6700,7.66105016e-04
34.6800,-1.09351757e-03
34.6900,-1.15730638e-03
34.7000,5.90920042e-04
34.7100,1.83999268e-03
34.7200,9.15025906e-04
34.7300,-2.15469658e-03
34.7400,-5.51199241e-03
34.7500,-6.30322774e-03
34.7600,-4.06559809e-03
34.7700,-1.96875866e-03
34.7800,-2.96116698e-03
34.7900,-6.17478737e-03
34.8000,-8.31642956e-03
34.8100,-7.62996363e-03
34.8200,-4.89002920e-03
34.8300,-1.43080293e-03
34.8400,1.35358133e-03
34.8500,1.59989316e-03
34.8600,-1.15315329e-03
34.8700,-4.34682999e-03
34.8800,-4.57189315e-03
34.8900,-1.19553909e-03
34.9000,2.70059423e-03
34.9100,3.34271382e-03
34.9200,1.76188305e-04
34.9300,-3.97270238e-03
34.9400,-6.03116289e-03
34.9500,-5.13713662e-03
34.9600,-2.90419790e-03
34.9700,-1.81819748e-03
34.9800,-3.00202273e-03
34.9900,-5.32202654e-03
35.0000,-6.40382094e-03
35.0100,-5.02881439e-03
35.0200,-2.35110431e-03
35.0300,-2.80841643e-04
35.0400,-3.33000504e-05
35.0500,-1.59045808e-03
35.0600,-3.23743460e-03
35.0700,-3.16703476e-03
35.0800,-1.81034924e-03
35.0900,-1.50359923e-03
35.1000,-3.62783878e-03
35.1100,-6.51833450e-03
35.1200,-7.11311656e-03
35.1300,-4.22292638e-03
35.1400,1.17259620e-04
35.1500,2.33648443e-03
35.1600,1.42262995e-03
35.1700,5.21134051e-04
35.1800,2.32145863e-03
35.1900,4.72529893e-03
35.2000,4.27455038e-03
35.2100,1.66993736e-03
35.2200,4.46757254e-04
35.2300,1.58821961e-03
35.2400,2.23526341e-03
35.2500,1.73148160e-04
35.2600,-2.63896058e-03
35.2700,-3.30397284e-03
35.2800,-2.57200769e-03
35.2900,-2.84640867e-03
35.3000,-3.84059143e-03
35.3100,-3.93269285e-03
35.3200,-3.65223735e-03
35.3300,-4.39830090e-03
35.3400,-5.69203450e-03
35.3500,-6.18149141e-03
35.3600,-5.79444499e-03
35.3700,-5.32515585e-03
35.3800,-5.19751628e-03
35.3900,-5.90395809e-03
35.4000,-8.25063674e-03
35.4100,-1.16910620e-02
35.4200,-1.42277720e-02
35.4300,-1.53860126e-02
35.4400,-1.64468698e-02
35.4500,-1.73119632e-02
35.4600,-1.67315409e-02
35.4700,-1.45375706e-02
35.4800,-1.13940548e-02
35.4900,-8.15612771e-03
35.5000,-5.15332916e-03
35.5100,-1.44712630e-03
35.5200,3.20109396e-03
35.5300,6.81714322e-03
35.5400,7.66468682e-03
35.5500,6.59090420e-03
35.5600,5.94189395e-03
35.5700,7.01814689e-03
35.5800,9.55767880e-03
35.5900,1.27554361e-02
35.6000,1.49400249e-02
35.6100,1.45513099e-02
35.6200,1.25947239e-02
35.6300,1.12382401e-02
35.6400,1.05741425e-02
35.6500,8.70319962e-03
35.6600,4.50873932e-03
35.6700,-1.70998988e-04
35.6800,-1.94293712e-03
35.6900,-1.25532986e-04
35.7000,1.63658440e-03
35.7100,-4.21077996e-04
35.7200,-5.56956544e-03
35.7300,-1.00226350e-02
35.7400,-1.17026874e-02
35.7500,-1.19442570e-02
35.7600,-1.31169164e-02
35.7700,-1.58058342e-02
35.7800,-1.85116545e-02
35.7900,-1.94383316e-02
35.8000,-1.85792551e-02
35.8100,-1.76576532e-02
35.8200,-1.77454191e-02
35.8300,-1.83279942e-02
35.8400,-1.83091687e-02
35.8500,-1.69877205e-02
35.8600,-1.51684271e-02
35.8700,-1.47105216e-02
35.8800,-1.57418839e-02
35.8900,-1.64247285e-02
35.9000,-1.58217848e-02
35.9100,-1.40846100e-02
35.9200,-1.12978651e-02
35.9300,-8.14220801e-03
35.9400,-5.75706223e-03
35.9500,-4.44231189e-03
35.9600,-3.31526091e-03
35.9700,-2.00154112e-03
35.9800,-1.43407281e-03
35.9900,-1.38824843e-03
36.0000,-1.62182723e-04
36.0100,2.45511773e-03
36.0200,5.03523886e-03
36.0300,6.60443947e-03
36.0400,7.27789498e-03
36.0500,7.84185968e-03
36.0600,8.73249946e-03
36.0700,9.67274212e-03
36.0800,1.07562581e-02
36.0900,1.21898540e-02
36.1000,1.27826498e-02
36.1100,1.08671518e-02
36.1200,6.86572748e-03
36.1300,3.59595696e-03
36.1400,3.75630016e-03
36.1500,6.95613000e-03
36.1600,9.99353559e-03
36.1700,1.07225417e-02
36.1800,9.62519739e-03
36.1900,7.61804159e-03
36.2000,5.14306359e-03
36.2100,3.09000155e-03
36.2200,2.73852707e-03
36.2300,4.67018172e-03
36.2400,7.94180573e-03
36.2500,1.08232598e-02
36.2600,1.24867483e-02
36.2700,1.32399236e-02
36.2800,1.34431736e-02
36.2900,1.30323735e-02
36.3000,1.21658742e-02
36.3100,1.11450564e-02
36.3200,9.41917303e-03
36.3300,6.96338177e-03
36.3400,5.64733449e-03
36.3500,6.54228498e-03
36.3600,8.00892393e-03
36.3700,8.09953406e-03
36.3800,7.04875328e-03
36.3900,6.45112150e-03
36.4000,6.91627947e-03
36.4100,8.03919338e-03
36.4200,1.01162938e-02
36.4300,1.32473463e-02
36.4400,1.52103585e-02
36.4500,1.38549267e-02
36.4600,1.10284649e-02
36.4700,1.02912142e-02
36.4800,1.22005617e-02
36.4900,1.47794087e-02
36.5000,1.61067211e-02
36.5100,1.50540377e-02
36.5200,1.18009838e-02
36.5300,7.85579837e-03
36.5400,4.76385572e-03
36.5500,3.33033757e-03
36.5600,3.71251472e-03
36.5700,5.10407864e-03
36.5800,5.76460776e-03
36.5900,4.88158682e-03
36.6000,3.92201191e-03
36.6100,4.55150462e-03
36.6200,6.06513357e-03
36.6300,6.20195060e-03
36.6400,4.19834910e-03
36.6500,1.90672354e-03
36.6600,1.27813856e-03
36.6700,1.91581074e-03
36.6800,1.67868982e-03
36.6900,-9.47205107e-04
36.7000,-5.46670826e-03
36.7100,-1.02708932e-02
36.7200,-1.36804764e-02
36.7300,-1.44396233e-02
36.7400,-1.27874930e-02
36.7500,-1.01735345e-02
36.7600,-7.54281148e-03
36.7700,-5.24918254e-03
36.7800,-4.11348464e-03
36.7900,-5.12092812e-03
36.8000,-7.88813061e-03
36.8100,-1.03758469e-02
36.8200,-1.08281463e-02
36.8300,-9.17038525e-03
36.8400,-6.73071936e-03
36.8500,-5.53891003e-03
36.8600,-6.62031168e-03
36.8700,-8.51634036e-03
36.8800,-8.54707357e-03
36.8900,-5.80360118e-03
36.9000,-2.57742642e-03
36.9100,-1.62569380e-03
36.9200,-2.44983004e-03
36.9300,-2.63678967e-03
36.9400,-1.50234489e-03
36.9500,1.56326389e-04
36.9600,1.87465659e-03
36.9700,3.60972160e-03
36.9800,5.50119255e-03
36.9900,7.45317018e-03
37.0000,8.92240990e-03
37.0100,9.68325201e-03
37.0200,9.70182927e-03
37.0300,8.61331511e-03
37.0400,6.46228047e-03
37.0500,4.31435282e-03
37.0600,3.93315883e-03
37.0700,6.13813717e-03
37.0800,9.23315679e-03
37.0900,1.10117136e-02
37.1000,1.13877736e-02
37.1100,1.12570952e-02
37.1200,1.09480696e-02
37.1300,1.04329801e-02
37.1400,9.56764440e-03
37.1500,8.21600754e-03
37.1600,6.24778022e-03
37.1700,4.06490510e-03
37.1800,2.82132085e-03
37.1900,2.17587886e-03
37.2000,-6.37255106e-04
37.2100,-6.91800957e-03
37.2200,-1.37241345e-02
37.2300,-1.73597027e-02
37.2400,-1.79314750e-02
37.2500,-1.84036421e-02
37.2600,-2.04252668e-02
37.2700,-2.30370491e-02
37.2800,-2.45736598e-02
37.2900,-2.45838155e-02
37.3000,-2.38574444e-02
37.3100,-2.29560629e-02
37.3200,-2.18570825e-02
37.3300,-2.06093120e-02
37.3400,-1.94025796e-02
37.3500,-1.85237755e-02
37.3600,-1.81091655e-02
37.3700,-1.75971737e-02
37.3800,-1.61634395e-02
37.3900,-1.38896833e-02
37.4000,-1.13830468e-02
37.4100,-8.84196310e-03
37.4200,-6.40746073e-03
37.4300,-4.18369992e-03
37.4400,-2.28244907e-03
37.4500,-1.18035208e-03
37.4600,-7.90793862e-04
37.4700,-2.01506054e-04
37.4800,1.12821766e-03
37.4900,3.11150471e-03
37.5000,5.34558135e-03
37.5100,7.17113880e-03
37.5200,8.01155504e-03
37.5300,7.48137893e-03
37.5400,5.50282872e-03
37.5500,2.65136974e-03
37.5600,-7.03065234e-05
37.5700,-1.70478859e-03
37.5800,-2.07698488e-03
37.5900,-2.19322751e-03
37.6000,-2.96574549e-03
37.6100,-4.38210467e-03
37.6200,-5.99141880e-03
37.6300,-6.56897857e-03
37.6400,-4.43588434e-03
37.6500,4.53958110e-04
37.6600,5.94770736e-03
37.6700,9.80259750e-03
37.6800,1.12463783e-02
37.6900,1.04869649e-02
37.7000,8.60368657e-03
37.7100,7.50934018e-03
37.7200,7.95600590e-03
37.7300,8.63273901e-03
37.7400,8.23135337e-03
37.7500,6.87484884e-03
37.7600,5.53482790e-03
37.7700,4.99046670e-03
37.7800,4.84899626e-03
37.7900,4.21288703e-03
37.8000,3.38811067e-03
37.8100,3.10831872e-03
37.8200,3.04109162e-03
37.8300,2.68073466e-03
37.8400,2.41744459e-03
37.8500,2.91459590e-03
37.8600,4.15254303e-03
37.8700,5.63427664e-03
37.8800,7.37738240e-03
37.8900,9.83316894e-03
37.9000,1.29601532e-02
37.9100,1.61613998e-02
37.9200,1.85622935e-02
37.9300,1.91388557e-02
37.9400,1.73081880e-02
37.9500,1.35630260e-02
37.9600,9.34928275e-03
37.9700,6.12784728e-03
37.9800,4.42234316e-03
37.9900,3.80675819e-03
38.0000,3.57100905e-03
38.0100,2.95798822e-03
38.0200,1.62639292e-03
38.0300,6.80596545e-04
38.0400,1.46131666e-03
38.0500,2.92595202e-03
38.0600,2.87783208e-03
38.0700,1.64166584e-03
38.0800,1.33737768e-03
38.0900,1.82287280e-03
38.1000,8.77649796e-04
38.1100,-2.03646015e-03
38.1200,-5.20951646e-03
38.1300,-6.98113357e-03
38.1400,-7.14222107e-03
38.1500,-6.84784073e-03
38.1600,-7.33950482e-03
38.1700,-8.98575701e-03
38.1800,-1.12296109e-02
38.1900,-1.25839286e-02
38.2000,-1.20375836e-02
38.2100,-1.07045261e-02
38.2200,-1.01211192e-02
38.2300,-9.72725262e-03
38.2400,-8.17061178e-03
38.2500,-6.00007210e-03
38.2600,-4.91702068e-03
38.2700,-5.23783297e-03
38.2800,-6.06669419e-03
38.2900,-7.16351866e-03
38.3000,-8.64055767e-03
38.3100,-9.91608311e-03
38.3200,-1.06564571e-02
38.3300,-1.12000174e-02
38.3400,-1.13898170e-02
38.3500,-1.04819673e-02
38.3600,-8.52630911e-03
38.3700,-6.92894202e-03
38.3800,-6.67172208e-03
38.3900,-6.74925065e-03
38.4000,-5.62840759e-03
